"pid","final_sale_price"
5010,194981.967392423
5011,266444.764307724
5012,200810.57707954
5013,318730.081560133
5014,514690.533801208
5015,113724.15604877
5016,158974.271237097
5017,724537.887939322
5018,337414.073585983
5019,88706.845885503
5020,40776.3137605016
5021,412130.666579447
5022,646297.729536075
5023,321033.348821111
5024,715439.048928208
5025,409132.142383333
5026,170399.729687241
5027,485479.626482251
5028,746656.203170379
5029,224221.948813409
5030,149326.238955278
5031,348409.059467912
5032,200172.020487254
5033,455273.036741936
5034,74535.3847732633
5035,288600.871126858
5036,112446.968825693
5037,359359.507914108
5038,231017.156904661
5039,181379.49191664
5040,470175.144242554
5041,317909.813654442
5042,402620.30788072
5043,129020.513708923
5044,141595.040448396
5045,163895.760619159
5046,88201.9245008395
5047,65950.4642869153
5048,317901.491777862
5049,230884.392272289
5050,186542.75224384
5051,174835.069921735
5052,447462.554806241
5053,175989.020792744
5054,248627.527123637
5055,264387.752485622
5056,475317.726879752
5057,668119.885613524
5058,334851.374379812
5059,67933.2704296653
5060,301873.442925641
5061,153338.240706263
5062,74346.8434258885
5063,311495.805158683
5064,56266.6986790351
5065,80911.3099821771
5066,433519.39628062
5067,264007.493889545
5068,444043.479937845
5069,244785.534394433
5070,42478.4940813931
5071,2292204.59833913
5072,481058.801390453
5073,140725.142555542
5074,171439.100132319
5075,191481.930431686
5076,352153.463285761
5077,243943.043787013
5078,349553.898759873
5079,187860.982698163
5080,122935.658645202
5081,183069.897038818
5082,209431.616438702
5083,278424.573386991
5084,184169.271714106
5085,149258.840642758
5086,1469628.33182041
5087,426907.121422016
5088,117373.83283837
5089,165295.609842904
5090,214505.936339398
5091,189496.955913559
5092,556912.612121894
5093,629453.749573067
5094,218891.8457677
5095,96964.7781697423
5096,376497.236873756
5097,69928.6381608217
5098,489872.001989501
5099,390209.010940815
5100,340606.350263418
5101,210845.864019827
5102,336948.705288768
5103,257290.373243774
5104,237346.888069551
5105,170314.686349964
5106,47655.9136364701
5107,302595.568602581
5108,336559.242042215
5109,109526.716281719
5110,297942.832994244
5111,383475.397040074
5112,275743.639940148
5113,416741.586590692
5114,365770.113798779
5115,143756.460398878
5116,402371.138653898
5117,336927.437650951
5118,239352.962864542
5119,335392.859956637
5120,326466.253770437
5121,198073.198056546
5122,75655.9021395393
5123,247346.609230948
5124,229285.407746804
5125,135667.653395035
5126,183193.270154154
5127,160457.67150278
5128,17707.0925632399
5129,103035.323806362
5130,329604.670990898
5131,191484.645558346
5132,599337.173036097
5133,1158756.78077788
5134,142961.499099663
5135,81528.0519528851
5136,280215.449426147
5137,224367.481328764
5138,79067.9392989193
5139,64615.0883965597
5140,462900.158244458
5141,414892.337441704
5142,269133.201306303
5143,412861.820938655
5144,717771.596450212
5145,462850.931371468
5146,176196.698937135
5147,222830.752204026
5148,597398.601176111
5149,539097.699624924
5150,112235.433914468
5151,610384.013006167
5152,470603.944212918
5153,212129.941522527
5154,366917.634011315
5155,151176.687632824
5156,464613.204461884
5157,222241.729367947
5158,376882.879963296
5159,636335.402848463
5160,197452.782791614
5161,73912.8188629826
5162,160797.731655043
5163,312746.628066599
5164,258073.206146365
5165,181491.065577463
5166,315854.943382253
5167,175746.510627594
5168,73829.2867310173
5169,143966.017264789
5170,280740.786366828
5171,76245.0125264238
5172,93762.0718341612
5173,136809.400158737
5174,431575.052171069
5175,475429.106823206
5176,45848.1389109323
5177,178098.900674449
5178,72327.3894380008
5179,239004.041565119
5180,163900.85282772
5181,129082.453385607
5182,134728.009546049
5183,57240.9321581967
5184,163218.19589599
5185,1200785.20642804
5186,299235.157805326
5187,289360.086295035
5188,134528.955717477
5189,185542.114455375
5190,332391.826094997
5191,46147.2988442789
5192,217587.349442574
5193,65255.3364630511
5194,610794.63536674
5195,135482.172727405
5196,541763.100509099
5197,74033.0167326812
5198,406886.881456825
5199,749892.290417522
5200,176507.36386319
5201,397977.817735725
5202,146538.963068065
5203,75061.6978304149
5204,40505.4159431355
5205,243478.844775438
5206,408626.677297325
5207,319878.039689192
5208,484513.091044708
5209,198995.117059565
5210,305991.089349178
5211,107463.461069339
5212,395851.613405567
5213,231425.161879033
5214,159629.285066565
5215,243131.983740381
5216,349174.548647478
5217,348909.648127565
5218,365828.453426296
5219,841246.98532356
5220,343829.710601417
5221,440294.053717513
5222,148423.260988034
5223,104099.224475012
5224,643464.286368372
5225,497106.768885031
5226,175547.57353984
5227,1231760.92431931
5228,382059.461891271
5229,59197.0164535916
5230,781276.779007632
5231,241371.719156544
5232,313925.730470387
5233,343408.271485453
5234,452212.227840434
5235,405817.070949175
5236,238945.232147251
5237,75847.0822383625
5238,181312.702698076
5239,111099.774040376
5240,239661.144788611
5241,345793.696991379
5242,294924.531465851
5243,145419.943190756
5244,420390.158245944
5245,206825.707773738
5246,132538.375465532
5247,50654.391474832
5248,754343.195512434
5249,147019.038890487
5250,493887.449199394
5251,192905.718742945
5252,102178.104042355
5253,467809.755399807
5254,318064.520573996
5255,87487.4749540085
5256,113329.528841954
5257,323869.004952544
5258,152377.356587919
5259,326544.60480736
5260,226327.093407075
5261,329357.452728706
5262,291085.475757657
5263,971037.179932716
5264,370462.334570819
5265,61872.4987632834
5266,50733.3612050978
5267,50196.6059146508
5268,89345.4551228479
5269,164816.699542714
5270,65985.7119535521
5271,214131.715642714
5272,1712171.06269032
5273,285508.42167655
5274,36321.6266092766
5275,1904255.07824984
5276,1151297.85513384
5277,157432.206477194
5278,248980.678972635
5279,295885.621637205
5280,115218.242583585
5281,92884.6183736865
5282,176350.710098602
5283,90515.0337505382
5284,204058.268163926
5285,320199.758947389
5286,282673.6391735
5287,170059.60109491
5288,614568.735038441
5289,321764.685132941
5290,229689.73883471
5291,71888.761634973
5292,1865449.09366168
5293,69926.6226067617
5294,164137.529716043
5295,103538.110189081
5296,46813.7093317415
5297,484184.284643815
5298,170059.60109491
5299,33936.9280766431
5300,121005.608504049
5301,209367.879111837
5302,384800.469459214
5303,214077.870698897
5304,147364.64886245
5305,173994.01553556
5306,318338.308920555
5307,559059.438919539
5308,428564.410300564
5309,88586.4388425742
5310,936822.47530093
5311,315522.279382328
5312,40274.3703587439
5313,201804.896545443
5314,150366.376922499
5315,403694.706213485
5316,47250.4993063576
5317,271448.868495167
5318,284505.104641982
5319,134208.112283759
5320,401776.437859824
5321,113392.314171579
5322,79552.9769681366
5323,369253.221880639
5324,335732.505195114
5325,831796.748730169
5326,210639.343705414
5327,644995.595764621
5328,840766.103821293
5329,131089.572603628
5330,156781.790510522
5331,841707.811778435
5332,91365.8211022082
5333,453036.408283504
5334,241042.916903227
5335,66212.031908832
5336,46498.7654372967
5337,80763.8549356895
5338,329502.424281702
5339,432439.191732864
5340,211078.146077563
5341,96632.83579505
5342,128915.014503536
5343,46633.4245993717
5344,238860.466363463
5345,1901574.81180713
5346,180116.222930437
5347,347760.56129729
5348,363853.024157261
5349,78635.5926295965
5350,134699.571357753
5351,200823.897545143
5352,59425.3402177554
5353,158681.605892409
5354,165070.842940756
5355,310885.779620653
5356,86225.6187897023
5357,195415.751676868
5358,137619.662962236
5359,291872.371981573
5360,119060.012558611
5361,344520.291946773
5362,210220.550487145
5363,146240.338141604
5364,103087.199311969
5365,60097.3400968283
5366,131828.068175336
5367,96498.4763662029
5368,619539.217091638
5369,410697.496162286
5370,409494.447616193
5371,264414.316601888
5372,106415.979627813
5373,201076.028589137
5374,56779.1490994439
5375,245554.004017841
5376,103906.95715849
5377,136436.526929595
5378,270343.401774272
5379,153990.127189464
5380,297269.899904506
5381,441778.361096979
5382,456586.82613082
5383,256852.885570128
5384,343583.919024325
5385,328468.855161623
5386,444413.390927106
5387,241542.410309863
5388,183289.295906577
5389,128380.666956863
5390,154755.306235931
5391,44711.0805705833
5392,435584.289614309
5393,1482281.39731516
5394,141807.713039902
5395,217206.178445371
5396,381701.602410791
5397,218839.324467773
5398,654328.944989257
5399,253830.250708851
5400,141747.642402391
5401,191797.042575501
5402,64632.787369971
5403,237002.305609517
5404,537146.88881968
5405,91287.5878298321
5406,409682.996297631
5407,83369.9422736477
5408,139080.237893871
5409,188255.866809398
5410,257810.919319329
5411,853836.487199021
5412,260204.706605356
5413,356951.72118548
5414,113041.311677694
5415,200232.274823814
5416,311705.814465687
5417,266920.239254013
5418,32392.5331838418
5419,359256.400210071
5420,284645.220413709
5421,319027.283536531
5422,155996.142908866
5423,69394.7113591722
5424,139615.864737478
5425,114221.751774343
5426,78380.5942425203
5427,187183.011268456
5428,253377.581563127
5429,54804.6016083309
5430,587495.961531314
5431,1248512.31941927
5432,36344.5800082589
5433,88000.0509301428
5434,336716.754239137
5435,123805.672170274
5436,109144.382404465
5437,207405.285051698
5438,118621.436893753
5439,153595.438905682
5440,50447.587481969
5441,437131.601163523
5442,869747.125716944
5443,244253.177477429
5444,606350.476415774
5445,601584.412690834
5446,549433.70022828
5447,1035932.72444582
5448,346088.421555133
5449,221064.488963407
5450,637341.450124908
5451,426692.538975763
5452,246044.438329857
5453,528984.340232444
5454,172681.399686021
5455,1258663.9452285
5456,62882.9780038983
5457,142913.819759847
5458,94597.4016442959
5459,225164.924566437
5460,320198.05609543
5461,232103.984577487
5462,537918.985182835
5463,1097004.05694303
5464,23512.5246604874
5465,1162552.30387769
5466,350859.560830893
5467,242509.624892404
5468,1097007.87672158
5469,138396.215397123
5470,177868.830009644
5471,95828.9178790572
5472,915730.223829281
5473,268612.065854865
5474,619282.894019791
5475,142299.645303601
5476,212244.07838335
5477,335417.743016474
5478,272252.915830374
5479,240594.287553601
5480,382251.991935536
5481,170918.431396155
5482,312022.76349944
5483,196761.365053596
5484,620941.116696249
5485,296699.79238718
5486,221399.860550869
5487,88969.8396265401
5488,178284.96927356
5489,236290.146667099
5490,217100.459204826
5491,258089.702714982
5492,149024.186072725
5493,355068.862020988
5494,355237.986751311
5495,153471.0296518
5496,1818001.47127118
5497,97636.4762237457
5498,165196.099848015
5499,261661.031696186
5500,619911.193114689
5501,206612.061870746
5502,123282.740009792
5503,223631.63310579
5504,99577.5554261461
5505,46648.3233639738
5506,394542.141339969
5507,51386.1104428025
5508,130951.243481993
5509,232760.565416556
5510,245601.658523772
5511,1245713.19368668
5512,97838.1432128543
5513,76417.3520972287
5514,149807.948028016
5515,241478.248901713
5516,219127.025289085
5517,589905.568241938
5518,51633.7707262824
5519,204977.60077339
5520,75939.0966443292
5521,348205.067800961
5522,234741.725514095
5523,535883.636641798
5524,42730.1486284827
5525,295119.112210758
5526,258567.067445843
5527,50534.7297721861
5528,343049.805488264
5529,237603.380976148
5530,278291.000537387
5531,65810.6294558246
5532,29075.5398243398
5533,157040.578848425
5534,201982.049482176
5535,1026419.06808013
5536,242701.17791724
5537,494043.978736756
5538,163247.690135842
5539,291943.437493122
5540,325742.833998517
5541,400416.631504825
5542,183262.780828785
5543,154699.186519993
5544,443332.425291199
5545,779941.141539245
5546,464270.038777389
5547,231113.679837632
5548,528313.283239844
5549,1287233.5277507
5550,289109.571978824
5551,181043.647629138
5552,81012.1775594254
5553,141660.48732007
5554,324041.921583511
5555,226935.960240657
5556,490597.192420215
5557,71941.320882091
5558,389257.888914688
5559,273603.391692791
5560,125308.806255589
5561,233314.203827864
5562,681064.366621953
5563,437201.541779639
5564,178163.614033043
5565,58854.5304311969
5566,179175.187608012
5567,123624.070413109
5568,382291.612585196
5569,250748.221444662
5570,128992.207687363
5571,43578.7261285789
5572,47429.1843336343
5573,144500.974914975
5574,144955.997581747
5575,289231.433281487
5576,409914.458181953
5577,176435.802794849
5578,700881.320272863
5579,216442.088625384
5580,149658.368429461
5581,115019.293535338
5582,940936.07459181
5583,396273.637191292
5584,183554.387211545
5585,213636.302968786
5586,255557.30064804
5587,201040.721639347
5588,88986.8652856686
5589,281479.367156336
5590,176108.914080628
5591,709845.453565227
5592,254311.37968275
5593,436706.973479116
5594,49459.4664521523
5595,44773.7550896047
5596,396029.030654281
5597,220567.875392468
5598,386949.78988889
5599,170387.821483951
5600,258195.998131312
5601,348400.319073458
5602,191778.616580615
5603,84811.3781930369
5604,321654.242373537
5605,308153.22397939
5606,65371.1368823565
5607,407217.005744003
5608,266731.027575717
5609,201754.531411087
5610,178944.313888887
5611,141164.930858366
5612,54347.2129704698
5613,330362.818755215
5614,274054.294057987
5615,300829.973932045
5616,301388.976967238
5617,250950.997004661
5618,283274.932541971
5619,188571.695591079
5620,555711.15326181
5621,182466.300327462
5622,297084.316730333
5623,123599.334996082
5624,82487.4981417372
5625,89092.1603613402
5626,196614.803072158
5627,181283.274712367
5628,212183.84685747
5629,885896.115637646
5630,79922.4458746771
5631,138947.321559445
5632,539745.938726534
5633,147581.339395554
5634,291409.862570201
5635,624831.191781881
5636,83348.159614927
5637,509888.934432136
5638,107780.088375886
5639,376863.942260207
5640,169519.308848388
5641,354595.234911853
5642,146787.03471551
5643,197345.00370343
5644,366902.987286857
5645,234258.180074234
5646,144335.941851762
5647,298201.696389009
5648,535855.421053173
5649,388775.787507836
5650,115247.387411561
5651,401132.342312125
5652,482693.876914524
5653,480042.325614242
5654,343964.126360628
5655,1126067.27676921
5656,241521.744815236
5657,81034.2230723329
5658,71139.971655647
5659,232027.318149368
5660,191697.946482019
5661,308238.530691945
5662,161002.942733422
5663,99248.1233127176
5664,312145.498262258
5665,68488.7383395511
5666,77043.2145402279
5667,143221.611162837
5668,98126.6722221328
5669,193423.759669693
5670,268781.183916555
5671,340727.034221776
5672,135594.154299165
5673,264089.17012235
5674,504586.405544967
5675,100195.157013145
5676,287740.245687272
5677,231839.474798072
5678,156588.687408025
5679,612619.585314228
5680,843047.989177712
5681,381555.226538355
5682,149305.03583789
5683,504655.021750327
5684,130491.327395417
5685,608372.321413581
5686,187931.149918846
5687,71135.9340860134
5688,124939.599867271
5689,907824.043463338
5690,282127.600551543
5691,260148.253669947
5692,68983.65707588
5693,164017.330744236
5694,435622.61958798
5695,168536.577959545
5696,565198.84112438
5697,132539.126920904
5698,429758.50691182
5699,702523.99804576
5700,49610.0849309652
5701,218837.224240329
5702,72791.0494987193
5703,535434.469357081
5704,33165.9641222731
5705,142847.739907371
5706,505825.10906595
5707,143210.07656175
5708,205485.532944476
5709,131853.783797063
5710,448820.512928944
5711,325112.71594235
5712,181670.746957188
5713,279098.818481721
5714,409160.382913805
5715,146332.121653639
5716,109059.529651164
5717,271760.666264709
5718,393947.460545462
5719,116434.59490744
5720,113850.46106532
5721,313297.093549923
5722,705286.358815703
5723,133162.495517973
5724,356774.345919196
5725,568004.886153074
5726,386406.543737181
5727,189079.312203362
5728,315859.489348735
5729,445017.377603603
5730,275353.403920961
5731,681199.9426493
5732,504453.804235302
5733,327743.653086026
5734,190466.386689792
5735,732164.762530029
5736,664532.44561004
5737,242301.519454765
5738,60003.0283226712
5739,374212.18027869
5740,594543.775427358
5741,657407.053412989
5742,435207.70794848
5743,50095.7668079136
5744,115202.810639882
5745,732110.84319623
5746,481958.964664017
5747,199133.735273747
5748,184752.449901792
5749,170890.241408056
5750,256953.029287269
5751,307596.435458499
5752,60658.3208291763
5753,283629.902414897
5754,62247.862241468
5755,680941.348660165
5756,45794.2515397173
5757,166295.335131736
5758,342724.331707912
5759,225904.770784616
5760,165990.063611057
5761,98177.8640999717
5762,209638.244152876
5763,144789.868596493
5764,283798.43203681
5765,458330.877227502
5766,205205.324238459
5767,476945.076424573
5768,214801.383290644
5769,384080.709483848
5770,189972.443746048
5771,94422.5842548652
5772,427828.263733218
5773,529082.297953297
5774,271865.90977108
5775,134297.965909118
5776,176481.98376431
5777,240353.633581011
5778,82596.4411907496
5779,76087.5554939962
5780,133808.4382335
5781,180282.971504688
5782,794370.030686241
5783,230846.451224011
5784,574029.495485755
5785,321537.546420622
5786,49996.072803806
5787,317996.773932447
5788,438208.09352437
5789,214715.519416914
5790,317188.416392733
5791,390965.943524839
5792,614007.889776479
5793,121693.947939293
5794,194125.872336835
5795,78635.5926295965
5796,176851.604903566
5797,279637.317612361
5798,456590.292026396
5799,265435.965650172
5800,103638.540609234
5801,288151.037152154
5802,123653.452384717
5803,88003.7530099721
5804,589613.530186394
5805,458332.379162709
5806,452696.975622256
5807,204376.271786689
5808,431760.681932195
5809,469342.872452844
5810,111970.350023017
5811,48687.0494010044
5812,658336.728901832
5813,252260.623502671
5814,257877.411811372
5815,49257.14504394
5816,130467.425385854
5817,136171.497531363
5818,367880.769239509
5819,98554.8504487141
5820,134738.50699098
5821,327948.281350824
5822,139167.684108304
5823,232059.292542914
5824,56115.2280938499
5825,270060.182231006
5826,148329.563401017
5827,244339.19656018
5828,66075.4116897916
5829,344070.663868513
5830,54678.0892644509
5831,803242.699235535
5832,305216.602891038
5833,181312.702698076
5834,266895.506801502
5835,279934.346632431
5836,542181.630304051
5837,427847.809413627
5838,336093.830783623
5839,393100.303080646
5840,509610.594452827
5841,354484.328983771
5842,689061.44829115
5843,429735.457156237
5844,196734.70589018
5845,299396.73054751
5846,162962.004757747
5847,121551.608945337
5848,466902.755770298
5849,410197.420072376
5850,303939.741323936
5851,222009.619177316
5852,241262.757262137
5853,421921.962079446
5854,283776.73135348
5855,455758.191894127
5856,242235.253110822
5857,485919.540709758
5858,172935.17769968
5859,341891.580930775
5860,590209.805638872
5861,115534.180470443
5862,134304.021125737
5863,445722.163804034
5864,199766.132465945
5865,493861.193451932
5866,145725.77234192
5867,227473.128180926
5868,66212.031908832
5869,126767.712833965
5870,274951.916435989
5871,80470.7148862494
5872,65886.7156165272
5873,123784.154125046
5874,164117.011918731
5875,360658.100037048
5876,101730.400633968
5877,300098.997004848
5878,275670.351859347
5879,523029.801641502
5880,505837.837624757
5881,118175.797325084
5882,93847.6405481593
5883,58730.2978821259
5884,67105.4288582233
5885,201004.888704033
5886,293960.608810481
5887,337106.378568875
5888,188344.249298065
5889,208048.788539864
5890,127329.82299122
5891,492478.574164933
5892,167120.535595249
5893,481909.977341009
5894,195374.908925759
5895,1030989.06394694
5896,263185.775677025
5897,214131.715642714
5898,41659.4027922687
5899,138045.045766501
5900,337446.283896015
5901,302509.246915099
5902,300125.573050204
5903,281551.65532738
5904,405020.050089141
5905,81224.6523452515
5906,229969.073164759
5907,39045.329164744
5908,225614.367863394
5909,89922.6396985466
5910,599645.88517382
5911,132046.287835602
5912,814341.77716206
5913,118294.071601399
5914,151746.232455368
5915,43666.9480824117
5916,279252.886193027
5917,176634.954748241
5918,92474.578748582
5919,446152.134076395
5920,45157.1095250098
5921,148679.61703239
5922,104099.313678156
5923,552367.235693034
5924,664272.475014817
5925,903403.987832854
5926,372889.673417976
5927,81837.6113152462
5928,115019.293535338
5929,348021.743746317
5930,385871.545697512
5931,217698.295768318
5932,90891.5703532377
5933,199781.410489217
5934,237766.78164637
5935,302492.864351192
5936,373527.844619828
5937,599031.013700808
5938,228663.579787863
5939,327298.471126098
5940,607848.126900911
5941,132890.219712864
5942,126837.657695305
5943,440758.025198818
5944,179990.248777047
5945,1549752.98048788
5946,166739.44492285
5947,360778.240169565
5948,725605.911714677
5949,106778.171906806
5950,343058.851786164
5951,1121079.64662127
5952,77161.1156795401
5953,122945.035840987
5954,230020.686112605
5955,280164.442325766
5956,150273.66378527
5957,117014.988650906
5958,149763.024177373
5959,364743.730699852
5960,92108.7156966339
5961,238941.275423858
5962,136352.474811441
5963,110150.862608615
5964,811863.344583145
5965,175416.18872229
5966,144846.724930079
5967,115453.056253518
5968,532831.985218824
5969,310770.318130959
5970,168551.831521472
5971,91053.0348937916
5972,1008915.3983192
5973,111749.539182294
5974,536921.476662218
5975,142752.809734135
5976,262447.246716089
5977,280869.55731973
5978,175376.385929263
5979,75841.5989416417
5980,75171.6824507115
5981,157213.297615034
5982,507553.931867596
5983,57314.4516186329
5984,112630.603883775
5985,125283.515907827
5986,152969.696737225
5987,475048.217823544
5988,83504.3281944895
5989,265665.248727356
5990,419357.499696139
5991,303267.66013777
5992,932309.000213848
5993,138896.947747252
5994,163866.836781591
5995,693393.916021328
5996,63695.1489655199
5997,599385.83268719
5998,458378.363360961
5999,128063.028046708
6000,457898.927377443
6001,629882.331115867
6002,1117053.12976061
6003,126614.816366285
6004,285884.638653939
6005,479183.138708417
6006,204668.119355625
6007,238551.747928838
6008,335855.110234882
6009,170934.140032256
6010,210584.397091017
6011,83343.8161325391
6012,221210.132553221
6013,332821.452789706
6014,200041.017152897
6015,571456.761634241
6016,229446.405678981
6017,220299.808211978
6018,89697.3022930367
6019,36117.2666633258
6020,239095.080207585
6021,132448.816918441
6022,256271.561385713
6023,418998.378769914
6024,160823.556878318
6025,52521.2184718224
6026,145403.51856606
6027,167392.860211106
6028,72502.8248969921
6029,522657.214019034
6030,252228.906982518
6031,412690.384474633
6032,225835.556082824
6033,294616.31244326
6034,118906.70761903
6035,189049.43215317
6036,183967.697807655
6037,112769.387747718
6038,97643.8966476653
6039,536086.999470663
6040,300002.847322611
6041,107265.127829163
6042,361354.910059766
6043,138206.485122976
6044,494736.315501696
6045,894342.311946958
6046,513657.753993376
6047,346364.563421588
6048,104652.318833165
6049,120258.112634801
6050,98554.8504487141
6051,51425.4826622528
6052,131484.39480683
6053,212280.274924856
6054,629144.531905173
6055,288909.15620307
6056,118890.466382881
6057,84890.3367248389
6058,111823.786842367
6059,136126.129662031
6060,292308.540321647
6061,437828.639985854
6062,76595.5743306139
6063,429233.526220554
6064,162019.552510094
6065,100257.365164795
6066,220721.019905784
6067,329412.231459494
6068,627418.289129244
6069,378298.640881943
6070,579355.85284665
6071,103379.985642634
6072,251246.064535186
6073,189327.540208091
6074,702326.902514029
6075,314754.559555973
6076,150532.477244934
6077,2439513.37761739
6078,302485.959519517
6079,234946.007863968
6080,98265.3895873367
6081,176305.31707128
6082,175716.434041385
6083,80058.4129081656
6084,247841.993477015
6085,1880842.45195925
6086,566205.077254703
6087,413703.941893403
6088,172811.486208689
6089,96161.2927097857
6090,180464.651943295
6091,367409.330898725
6092,295091.371151631
6093,52262.188311628
6094,128222.844037103
6095,202042.079712958
6096,195875.543882579
6097,518683.150881331
6098,153267.1193808
6099,1123782.12100287
6100,51374.3723996564
6101,402752.534784516
6102,340997.103592807
6103,152871.860132105
6104,184664.706244321
6105,142771.89752895
6106,206251.768779682
6107,276302.031898798
6108,778288.269543964
6109,79825.3572065702
6110,211445.318992137
6111,316564.785803275
6112,444470.46342929
6113,123310.469547576
6114,202018.695662471
6115,670541.068892241
6116,271584.593827708
6117,360922.838162529
6118,1397159.98538884
6119,177278.235796123
6120,151211.580470651
6121,138685.775164877
6122,315203.678139925
6123,908750.254721701
6124,165975.291076065
6125,116240.359509354
6126,795501.023324364
6127,712873.791852745
6128,105192.70453508
6129,302393.334639673
6130,175026.338194785
6131,193838.274000459
6132,407244.53019161
6133,171563.016609895
6134,276412.583076818
6135,405174.641997732
6136,281147.293745094
6137,298412.191979628
6138,188251.924626315
6139,169521.845667629
6140,102875.793876098
6141,320222.227006575
6142,348612.743009126
6143,233904.264752328
6144,167037.526807493
6145,243424.224373221
6146,106378.887331239
6147,474836.280856652
6148,306377.249033439
6149,392206.717277598
6150,419835.941391892
6151,194901.468570194
6152,666122.934751937
6153,434119.854925224
6154,455378.074427617
6155,332802.851429925
6156,174447.895195575
6157,184008.440132606
6158,296346.220000031
6159,176630.189228243
6160,286110.311159645
6161,54143.8572082247
6162,147516.63099032
6163,72251.6139351268
6164,362681.831737232
6165,108941.290667951
6166,53764.8647073546
6167,766690.1774178
6168,274516.893580065
6169,306463.490097803
6170,72077.7620177046
6171,375917.779076674
6172,94704.9029706118
6173,300680.513299753
6174,198178.1097961
6175,135266.553607236
6176,355168.203446628
6177,50421.8389732358
6178,79204.926765566
6179,83647.4112532045
6180,1109551.51959262
6181,92589.9753373165
6182,168283.055740828
6183,415148.766533042
6184,146964.10410258
6185,118911.468064277
6186,440374.288919679
6187,293716.212662785
6188,225182.936552813
6189,1545075.07353644
6190,215837.812933798
6191,566474.047602305
6192,409696.411200154
6193,198013.072579303
6194,300399.865291999
6195,150002.817986629
6196,131987.40243952
6197,770533.628568775
6198,148124.074069364
6199,308086.80705196
6200,291285.324239147
6201,546972.559213491
6202,55478.238263964
6203,61965.0932441768
6204,422526.676212065
6205,819424.395398098
6206,150507.932434799
6207,69376.5820159697
6208,172652.055420853
6209,117534.516598209
6210,734214.095121255
6211,194125.872336835
6212,541300.459798553
6213,70651.5902894768
6214,204461.526297258
6215,81917.3651802906
6216,110572.746335187
6217,78635.5926295965
6218,65255.1169938229
6219,142652.115646333
6220,398921.620433559
6221,71137.0864726464
6222,121751.317329223
6223,63590.2153662383
6224,504489.95434709
6225,272948.807399909
6226,508353.546080996
6227,59154.9487910505
6228,299055.65359649
6229,509208.253411878
6230,205741.505151984
6231,465404.197878579
6232,174312.039398342
6233,404176.124413467
6234,834105.503697863
6235,143630.834414399
6236,305045.10044508
6237,131167.97777543
6238,655500.04967573
6239,455285.860804051
6240,242828.543392847
6241,140407.694516682
6242,187846.22698299
6243,229828.459365478
6244,258144.546294172
6245,207688.871236829
6246,343923.734272552
6247,67939.3568652715
6248,158619.098275266
6249,312861.716602762
6250,190978.938743429
6251,159052.377610116
6252,792703.684404833
6253,198730.543426414
6254,163866.836781591
6255,43409.4408073463
6256,341457.395443596
6257,90902.2390767228
6258,823125.945028662
6259,296857.665051718
6260,576627.622724525
6261,209637.683659754
6262,331277.943680634
6263,309785.895674232
6264,30549.7761827896
6265,87973.4754825992
6266,306682.352951951
6267,33409.444354086
6268,928454.855344574
6269,346016.106373273
6270,157651.123380813
6271,516322.07384129
6272,272363.539966795
6273,164912.652613568
6274,178294.257177445
6275,156261.306601752
6276,213072.695418335
6277,109884.669900982
6278,258463.358595736
6279,126724.285283143
6280,292523.884317901
6281,922498.392020841
6282,503204.771593472
6283,327163.244407432
6284,81660.3617937892
6285,48841.7379318096
6286,174211.013744212
6287,412887.785476129
6288,97576.3636937353
6289,63036.7481656181
6290,749440.113741483
6291,165085.618283358
6292,168537.777147376
6293,705902.557548842
6294,209019.10256959
6295,107295.007294072
6296,1043225.90655407
6297,522988.420993279
6298,438476.260165039
6299,101690.998756151
6300,41706.1817943757
6301,226922.983593142
6302,219740.840106845
6303,182677.425796015
6304,447957.283823504
6305,172054.833885639
6306,164559.98968042
6307,463997.284413681
6308,133641.766174968
6309,117964.715626731
6310,533491.642098426
6311,110244.373887485
6312,146709.895504174
6313,771468.961352529
6314,137733.337297241
6315,285492.241002536
6316,138839.115944317
6317,412375.331029501
6318,324116.503327889
6319,279648.062650924
6320,145487.405721164
6321,242863.076873561
6322,1004334.13144342
6323,97393.2825988953
6324,200919.176298421
6325,626337.52662709
6326,260669.010240799
6327,69382.9618990694
6328,46190.3380005341
6329,328852.723556877
6330,229324.409121174
6331,172507.60463162
6332,161798.091058286
6333,111528.057093138
6334,78270.2682468849
6335,531182.162553418
6336,422413.155506478
6337,1177002.76052556
6338,185370.259131452
6339,358934.901115279
6340,441004.786085488
6341,143125.127267917
6342,331031.787127108
6343,263453.623849059
6344,480027.899883759
6345,102294.318569071
6346,306316.534013854
6347,472932.294378594
6348,289032.318601682
6349,71599.0069378852
6350,107383.031368956
6351,178115.737337628
6352,795699.780507917
6353,226149.629289102
6354,115363.345174013
6355,243813.04747357
6356,150248.457211139
6357,268406.268523893
6358,117173.546924811
6359,264945.866721165
6360,125342.703919739
6361,664114.656172552
6362,239483.754666014
6363,126614.816366285
6364,217220.132974585
6365,418861.187475038
6366,364318.052868361
6367,160941.463140172
6368,318439.00071205
6369,250054.573447299
6370,173483.915392929
6371,61888.041481524
6372,327035.571917491
6373,359671.80673096
6374,292670.186595783
6375,436213.349216135
6376,249256.632601271
6377,208757.027654237
6378,103644.459357335
6379,126049.559641163
6380,65846.7805298664
6381,101425.326017097
6382,846050.903430975
6383,176157.798640955
6384,116846.2209201
6385,308445.816768527
